A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
252.723007	-40.443001	1069.208008	-24.815001	9.358125	-2.896250
220.087997	15.311000	1011.624023	0.083125	43.338749	19.565001
194.956009	-117.242004	1005.950989	-5.394375	13.645625	18.046875
75.884003	8.235000	934.093018	-19.950001	7.153125	0.857500
18.971001	-17.873001	940.742004	-5.547500	6.343750	-5.057500
-91.439003	52.277000	1005.523987	8.710625	5.915000	0.214375
-109.556000	-82.472000	927.139038	37.056252	-22.483126	-11.143125
-222.772003	-8.296000	917.440002	12.639375	-27.356874	-13.820625
-280.539001	-67.466003	936.166992	-21.161875	-19.123125	-22.640625
-357.765015	-167.201004	1125.999023	-44.003750	-10.657500	-28.122499
-369.171997	-249.977997	1123.315063	-28.157499	-13.597500	-31.570000
-296.947998	-250.283005	972.889038	14.678125	-29.745625	-32.318127
-220.820007	-119.194000	1058.105957	32.051250	-37.550625	-10.920000
-163.541000	-143.899002	1138.625977	33.858124	37.541874	-1.535625
-108.640999	-68.685997	1101.537964	6.278125	-6.024375	2.047500
-45.872002	-46.542999	919.635986	10.902500	15.640625	8.019375
-47.945999	-41.053001	975.207031	12.477500	36.076248	13.650000
9.089000	-39.406002	949.403992	-5.753125	14.293125	6.160000
31.049000	-31.049000	962.458008	7.966875	24.482500	7.052500
79.726997	18.300001	975.817017	10.902500	39.541248	6.890625
118.523003	39.161999	966.117981	-2.515625	3.731875	10.867500
167.688995	-17.141001	1041.148071	13.667500	1.745625	8.351875
178.791000	35.501999	1064.510986	14.879375	-26.626249	3.145625
143.716003	29.097000	1098.792969	1.032500	4.313750	-2.143750
106.262001	76.860001	1047.248047	-15.526875	-0.476875	-5.770625
54.411999	33.916000	1035.291992	-17.443125	16.533125	2.130625
27.999001	-25.010000	1018.700012	-15.032500	3.298750	0.520625
7.625000	-29.158001	1016.382019	-4.545625	4.051250	0.157500
-14.823000	-40.077000	1018.455994	-8.435000	1.491875	-0.612500
-30.561001	-37.514999	1005.829041	0.761250	2.323125	1.855000
-38.735001	-45.323002	1022.726013	6.138125	-1.531250	3.863125
-31.964001	-43.249001	1011.319031	8.032500	-6.457500	5.530000
-21.716000	-29.036001	1018.760986	7.118125	2.721250	5.035625
-26.230000	-23.790001	999.546021	-2.143750	3.990000	4.011875
-27.023001	-47.580002	1016.320984	-1.977500	2.738750	1.925000
-42.639000	-36.478001	1027.849976	-3.320625	2.436875	-0.157500
-42.090000	-38.186001	1019.066040	-4.296250	-1.128750	-0.805000
-51.972000	-40.992001	1039.683960	-3.889375	-0.113750	-1.325625
-38.735001	-28.182001	1013.697998	-7.809375	4.886875	-1.798125
-40.564999	-36.966000	1024.800049	-3.771250	4.410000	-1.010625
-30.622000	-36.112000	1004.304016	-7.175000	1.001875	-1.614375
-20.984001	-47.763000	1016.382019	-3.972500	4.948125	-1.828750
-12.871000	-36.355999	1015.588989	-6.387500	2.056250	-2.961875
-14.152000	-47.763000	1014.186035	-3.399375	3.692500	-4.025000
