@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_MEAN_on_GY_X numeric
@attribute F6_MEAN_on_GY_Y numeric
@attribute F7_MEAN_on_GY_Z numeric
@attribute F8_MEAN_on_GY_V numeric
@attribute F9_VAR_on_ACC_X numeric
@attribute F10_VAR_on_ACC_Y numeric
@attribute F11_VAR_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_V numeric
@attribute F13_VAR_on_GY_X numeric
@attribute F14_VAR_on_GY_Y numeric
@attribute F15_VAR_on_GY_Z numeric
@attribute F16_VAR_on_GY_V numeric
@attribute F17_ENERGY_on_ACC_X numeric
@attribute F18_ENERGY_on_ACC_Y numeric
@attribute F19_ENERGY_on_ACC_Z numeric
@attribute F20_ENERGY_on_ACC_V numeric
@attribute F21_ENERGY_on_GY_X numeric
@attribute F22_ENERGY_on_GY_Y numeric
@attribute F23_ENERGY_on_GY_Z numeric
@attribute F24_ENERGY_on_GY_V numeric
@attribute F25_PeakToPeak_on_ACC_X numeric
@attribute F26_PeakToPeak_on_ACC_Y numeric
@attribute F27_PeakToPeak_on_ACC_Z numeric
@attribute F28_PeakToPeak_on_ACC_V numeric
@attribute F29_PeakToPeak_on_GY_X numeric
@attribute F30_PeakToPeak_on_GY_Y numeric
@attribute F31_PeakToPeak_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0356445, -0.0997314, 1.01465, 1.05762, 0.00745773, 0.131714, 0.0599365, 0.737305, 0.0353699, 0.030304, 0.0576172, 0.0449219, 0.0418701, 0.635254, 0.13501, 0.291016, 2.9707, 3.26172, 88.125, 94.3125, 3.39844, 52.9063, 11.2266, 67.625, 0.736328, 0.696289, 0.986328, 0.82666, 1.0752, 3.48438, 1.83496, Triangle
-0.0574036, -0.0717773, 0.925293, 0.97998, 0.0397949, 0.0646973, 0.0306244, 0.714844, 0.0613403, 0.0121689, 0.059082, 0.0371094, 0.0496826, 0.54834, 0.100098, 0.193359, 5.23828, 1.4043, 74.1875, 80.875, 4.15625, 44.8125, 8.1875, 57.0938, 0.776367, 0.503906, 0.793457, 0.685059, 1.01758, 3.06445, 1.38965, Triangle
-0.072998, -0.107483, 0.986328, 1.02832, 0.0127716, -0.176147, -0.026001, 0.752441, 0.0327148, 0.0212555, 0.046875, 0.0332031, 0.0876465, 0.512695, 0.127441, 0.194824, 3.08594, 2.66016, 82.625, 88.4375, 7.12109, 44.0938, 10.3906, 61.7188, 0.760254, 0.538574, 0.832031, 0.734863, 1.05957, 2.80859, 1.39746, Triangle
-0.0289612, -0.163696, 0.984863, 1.04297, 0.00315094, -0.00160503, 0.0455933, 0.666016, 0.0525208, 0.0230408, 0.0625, 0.046875, 0.0340576, 0.455566, 0.163696, 0.212158, 4.32422, 4.03906, 83.6875, 92, 2.75977, 36.9375, 13.4375, 53.1563, 0.817871, 0.568848, 1.04102, 0.944824, 0.807129, 3.1875, 1.75, Triangle
-0.0119705, -0.0998535, 1.01074, 1.05664, 0.0245361, -0.0458679, 0.0309448, 0.684082, 0.0452271, 0.0198364, 0.0595703, 0.0380859, 0.0830078, 0.445068, 0.114075, 0.177979, 3.67773, 2.41602, 87.625, 93.5625, 6.77734, 36.25, 9.32813, 52.375, 0.838379, 0.571289, 0.946289, 0.896484, 1.47949, 3.07813, 1.34277, Triangle
-0.0150833, -0.127808, 0.919922, 0.981445, 0.0437012, 0.244385, 0.0536804, 0.865234, 0.06427, 0.0158844, 0.0708008, 0.0493164, 0.065979, 0.73291, 0.167725, 0.288574, 5.23047, 2.61328, 74.3125, 82.0625, 5.5, 64.25, 13.8281, 84.0625, 0.916016, 0.486816, 0.93457, 0.851074, 1.03711, 3.7793, 2.06836, Triangle
-0.0357666, -0.0706787, 0.986816, 1.02734, 0.0179596, -0.18811, -0.051178, 0.791016, 0.0438843, 0.0191956, 0.0625, 0.0478516, 0.0761108, 0.580566, 0.12915, 0.199707, 3.66016, 1.95996, 84, 89.4375, 6.19531, 49.9063, 10.6797, 66.875, 0.773438, 0.490234, 0.88916, 0.768555, 1.28516, 3.17383, 1.42285, Triangle
0.0254669, -0.158081, 0.991699, 1.03516, -0.00919342, 0.00548172, 0.0559387, 0.612305, 0.036499, 0.0166931, 0.0507813, 0.0429688, 0.0487976, 0.429932, 0.0936279, 0.201172, 3.01172, 3.37891, 83.8125, 90.3125, 3.96289, 34.8438, 7.84375, 46.7188, 0.739746, 0.493408, 0.905762, 0.814453, 1.25195, 3.01953, 1.4082, Triangle
0.0199432, -0.130493, 1, 1.04102, -0.00809479, -0.0181122, 0.0614319, 0.626465, 0.0394592, 0.0142517, 0.0507813, 0.0390625, 0.0553589, 0.439209, 0.0784912, 0.185547, 3.23047, 2.53516, 85.1875, 91.0625, 4.49219, 35.625, 6.66797, 46.8438, 0.750977, 0.431885, 1.06152, 0.944824, 1.01758, 3.03906, 1.27148, Triangle
-0.0067215, -0.171265, 0.975586, 1.02051, 0.0288696, 0.135132, 0.046814, 0.686035, 0.0380554, 0.0127258, 0.0532227, 0.0449219, 0.0609436, 0.521484, 0.0693359, 0.201172, 3.08789, 3.4082, 81.4375, 88.0625, 5.00781, 43.75, 5.80078, 54.4688, 0.729492, 0.449219, 0.912109, 0.805664, 1.10938, 2.69727, 1.22754, Triangle
-0.0801392, -0.113464, 0.932129, 0.992188, 0.0343018, -0.126343, -0.0402832, 0.766602, 0.04953, 0.0252838, 0.0688477, 0.0507813, 0.0428162, 0.597168, 0.111206, 0.182617, 4.53516, 3.0918, 76, 83.9375, 3.56641, 49.7188, 9.14844, 62.4375, 0.767578, 0.626465, 0.931152, 0.83252, 0.825684, 3.08398, 1.27344, Triangle
0.0105362, -0.155762, 1, 1.05176, -0.0361023, -0.0381775, 0.0166626, 0.671875, 0.0448303, 0.0231934, 0.0507813, 0.0380859, 0.0464783, 0.497314, 0.0792236, 0.177002, 3.64258, 3.8457, 85.1875, 92.75, 3.875, 40.4375, 6.44531, 50.9375, 0.763184, 0.489746, 0.899902, 0.833008, 1.0293, 2.80859, 1.13379, Triangle
0.0610657, -0.0125198, 0.989258, 0.99707, -0.00152969, 0.0887451, -0.0288391, 0.382324, 0.00730515, 0.00543976, 0.012207, 0.0146484, 0.014183, 0.0629883, 0.106689, 0.0460205, 0.894531, 0.453613, 80.3125, 81.75, 1.14941, 5.74609, 8.71875, 15.5781, 0.291016, 0.269775, 0.422363, 0.407227, 0.544922, 1.08008, 1.32324, Triangle
0.0289459, 0.0179596, 0.990234, 0.998535, 0.026886, -0.029007, -0.0768433, 0.320801, 0.00469971, 0.00401306, 0.00244141, 0, 0.0263367, 0.0566406, 0.0471802, 0.034668, 0.448975, 0.351563, 79.6875, 80.4375, 2.19336, 4.66016, 4.30078, 11.1484, 0.241821, 0.237427, 0.153809, 0.166504, 0.695801, 1.17969, 0.875, Triangle
0.0455322, 0.0289459, 0.990234, 1.01367, -0.00577545, 0.0352173, 0.0352478, 0.666504, 0.0249329, 0.0142822, 0.0322266, 0.0292969, 0.0202179, 0.377441, 0.199097, 0.155273, 2.18945, 1.22559, 82.125, 85.625, 1.6416, 30.6875, 16.2344, 48.5938, 0.578125, 0.536133, 0.697266, 0.635254, 0.551758, 2.78711, 1.53516, Triangle
0.0292816, -0.0157776, 1.00195, 1.02344, -0.00312042, 0.00341606, 0.0965576, 0.609375, 0.022583, 0.0147476, 0.0322266, 0.0273438, 0.0213318, 0.310547, 0.124207, 0.0932617, 1.90039, 1.21582, 84, 87.1875, 1.73047, 25.1719, 10.8203, 37.6563, 0.518555, 0.448486, 0.67041, 0.608398, 0.565918, 2.34766, 1.22168, Triangle
-0.0726929, -0.069519, 0.986328, 1.02344, 0.0101242, 0.181519, 0.0263367, 0.722656, 0.0277405, 0.014946, 0.0703125, 0.0488281, 0.0138855, 0.625488, 0.0605469, 0.211914, 2.67773, 1.60254, 84.5625, 88.875, 1.13379, 53.3438, 4.96484, 59.5313, 0.586914, 0.487061, 0.84375, 0.685547, 0.513184, 3, 0.941406, Triangle
-0.053833, -0.0753174, 0.958984, 1.00195, 0.016037, -0.200439, -0.0379333, 0.787109, 0.0435181, 0.0145645, 0.0615234, 0.0458984, 0.0425415, 0.659668, 0.110352, 0.233887, 3.76367, 1.64063, 79.5, 85.125, 3.46875, 56.7188, 9.0625, 69.1875, 0.620605, 0.408936, 0.803223, 0.724609, 0.757813, 3.35547, 1.1748, Triangle
0.00528717, -0.137573, 0.991699, 1.0332, 0.0139236, 0.037384, 0.0423584, 0.633789, 0.0316772, 0.0242004, 0.0341797, 0.0273438, 0.0361023, 0.375244, 0.117188, 0.131104, 2.57031, 3.49414, 82.5, 88.75, 2.94141, 30.5313, 9.64063, 43.1875, 0.611328, 0.57666, 0.708008, 0.602539, 0.723145, 2.61328, 1.25977, Triangle
-0.0421753, -0.109192, 1.00098, 1.04199, 0.0129013, 0.159546, 0.04776, 0.709473, 0.0319519, 0.0216827, 0.0546875, 0.0390625, 0.025589, 0.577637, 0.106934, 0.233887, 2.73242, 2.72461, 85.625, 91.1875, 2.08789, 48.875, 8.85156, 59.7813, 0.638672, 0.576172, 0.825195, 0.699219, 0.668457, 3.00781, 1.47363, Triangle
-0.0569458, -0.065918, 0.929199, 0.976074, 0.0444031, 0.0161133, 0.0270081, 0.644043, 0.0558472, 0.00970459, 0.0498047, 0.0356445, 0.0293121, 0.447266, 0.0855103, 0.151123, 4.78906, 1.13867, 74, 80.125, 2.53516, 36.2813, 6.99219, 45.875, 0.69873, 0.38208, 0.734863, 0.614258, 0.652344, 2.67188, 1.29004, Triangle
-0.0645752, -0.115845, 0.999512, 1.03516, -0.00408554, -0.164673, -0.0290375, 0.69873, 0.0288544, 0.0170135, 0.0449219, 0.0341797, 0.0513306, 0.453369, 0.112793, 0.15625, 2.67773, 2.4668, 84.625, 89.625, 4.16406, 38.9375, 9.21094, 52.25, 0.637695, 0.46167, 0.738281, 0.62793, 0.763184, 2.57227, 1.18945, Triangle
-0.0278778, -0.157227, 0.978516, 1.03125, 0.00846863, 0.00918579, 0.0623169, 0.609375, 0.0493164, 0.0189819, 0.0483398, 0.0351563, 0.0168457, 0.392822, 0.129883, 0.172119, 4.05859, 3.54297, 81.5625, 89.0625, 1.37207, 31.8438, 10.8438, 44.0625, 0.729492, 0.484375, 0.839844, 0.739258, 0.543457, 2.7168, 1.48633, Triangle
-0.00855255, -0.104004, 1.0127, 1.05371, 0.0242004, -0.0155029, 0.0244751, 0.629395, 0.043457, 0.0156555, 0.0478516, 0.03125, 0.0447998, 0.411133, 0.0881348, 0.148682, 3.52734, 2.14648, 87, 92.5, 3.67773, 33.3438, 7.19531, 44.1875, 0.754395, 0.495605, 0.799805, 0.694336, 0.972656, 2.60352, 1.1377, Triangle
-0.0288696, -0.121155, 0.908203, 0.964355, 0.0600586, 0.189575, 0.0414734, 0.787598, 0.0568237, 0.0139923, 0.0620117, 0.0429688, 0.0344543, 0.62793, 0.140869, 0.225098, 4.67188, 2.32422, 71.875, 78.875, 3.08594, 53.8125, 11.5547, 68.5, 0.741211, 0.4104, 0.795898, 0.704102, 0.80127, 3.23047, 1.66699, Triangle
-0.0264282, -0.0795898, 0.998535, 1.03418, 0.00234413, -0.166382, -0.0466614, 0.709961, 0.0381165, 0.0151825, 0.0498047, 0.0371094, 0.0416565, 0.499756, 0.107788, 0.175781, 3.14648, 1.74414, 84.875, 89.6875, 3.37695, 42.75, 8.91406, 55.0938, 0.693848, 0.417969, 0.780762, 0.646484, 1.0791, 2.66797, 1.25488, Triangle
0.0275574, -0.155884, 0.991699, 1.02734, -0.0126114, -0.00498581, 0.0704346, 0.567383, 0.0323792, 0.0134125, 0.0351563, 0.0351563, 0.0254364, 0.365723, 0.0806274, 0.156006, 2.6875, 3.05859, 82.5625, 88.4375, 2.07422, 29.6406, 6.9375, 38.75, 0.666016, 0.421387, 0.81543, 0.727051, 0.681152, 2.63477, 1.18945, Triangle
0.0190735, -0.132935, 1.00684, 1.04297, -0.00539017, 0.00663376, 0.0545654, 0.574219, 0.0355835, 0.0119934, 0.0429688, 0.0371094, 0.0293427, 0.389404, 0.0609131, 0.154053, 2.91406, 2.4043, 85.6875, 91.1875, 2.38086, 31.5625, 5.17969, 39.2188, 0.631348, 0.39624, 0.822266, 0.755859, 0.639648, 2.60938, 1, Triangle
-0.0201263, -0.165161, 0.95459, 0.998535, 0.0362244, 0.130249, 0.0473328, 0.648438, 0.0367126, 0.010437, 0.0449219, 0.0361328, 0.039856, 0.466309, 0.0591125, 0.166992, 3.00781, 3.05859, 77.5, 83.75, 3.33594, 39.1563, 4.97266, 47.625, 0.668457, 0.353027, 0.795898, 0.692383, 0.788086, 2.49805, 0.999023, Triangle
-0.0663452, -0.117676, 0.952148, 1.00391, 0.0217285, -0.160645, -0.055481, 0.722656, 0.0432434, 0.0206757, 0.0585938, 0.0380859, 0.0323181, 0.53418, 0.0926514, 0.16748, 3.86133, 2.79883, 78.25, 84.75, 2.65625, 45.4063, 7.75781, 55.9375, 0.67041, 0.543945, 0.785645, 0.67041, 0.668457, 2.75195, 1.05664, Triangle
0.01371, -0.157593, 0.992188, 1.04004, -0.0298767, -0.0223846, 0.0398865, 0.594238, 0.0418701, 0.0205078, 0.0400391, 0.0283203, 0.0294037, 0.397705, 0.0646362, 0.14209, 3.4082, 3.67578, 83, 90, 2.45508, 32.2813, 5.36719, 40.125, 0.716797, 0.44165, 0.781738, 0.713379, 0.743652, 2.5, 0.986328, Triangle
0.0505981, -0.0109482, 0.989258, 0.992188, -0.00101471, 0.0644531, -0.0445862, 0.283936, 0.00329208, 0.00348473, 0.00244141, 0.00634766, 0.00603867, 0.0402222, 0.0459595, 0.0178223, 0.474365, 0.292236, 79.5, 80.3125, 0.489502, 3.5957, 3.88672, 7.98047, 0.221436, 0.203003, 0.221191, 0.214844, 0.347168, 0.836914, 0.781738, Triangle
0.0326843, 0.0238037, 0.990234, 0.994629, 0.0262909, -0.0018568, -0.0655518, 0.212769, 0.00320435, 0.0032711, 0.00341797, 0.00683594, 0.0136414, 0.0170898, 0.0203857, 0.0109253, 0.346436, 0.311035, 79.75, 80.75, 1.16211, 1.38477, 2, 4.55469, 0.184326, 0.19165, 0.122559, 0.119141, 0.455811, 0.576172, 0.530762, Triangle
0.0477905, 0.0258484, 0.989258, 1.00684, -0.00669861, 0.0341187, 0.0765381, 0.568848, 0.0174866, 0.00898743, 0.0185547, 0.015625, 0.00721741, 0.222778, 0.164063, 0.0773926, 1.60352, 0.782715, 80.8125, 83.4375, 0.588867, 18.1563, 13.7734, 32.5, 0.443604, 0.37793, 0.516113, 0.476563, 0.292725, 1.81055, 1.26074, Triangle
0.0261841, -0.0164642, 1.01465, 1.02734, -0.00341225, -0.000646114, 0.0679932, 0.483154, 0.01651, 0.00788116, 0.0214844, 0.0224609, 0.00983429, 0.189697, 0.0790405, 0.0498047, 1.39355, 0.661133, 85.1875, 87.375, 0.79834, 15.375, 6.78125, 22.9531, 0.411377, 0.305664, 0.516113, 0.476074, 0.380859, 1.68457, 0.989746, Triangle
-0.0949097, -0.0691528, 0.95752, 0.986328, 0.0243073, 0.15686, 0.0139999, 0.594727, 0.02211, 0.00790405, 0.0415039, 0.0322266, 0.00924683, 0.368164, 0.045166, 0.095459, 2.52148, 1.02832, 77.6875, 81.4375, 0.796875, 31.8438, 3.67578, 36.4063, 0.465332, 0.343262, 0.617188, 0.537598, 0.42334, 2.13281, 0.742188, Triangle
-0.0298309, -0.0894165, 0.979004, 1.00293, -0.00419998, -0.164307, -0.0340576, 0.636719, 0.0253296, 0.00875854, 0.0307617, 0.0273438, 0.0153122, 0.389648, 0.0797119, 0.108154, 2.125, 1.3584, 80.1875, 83.75, 1.24219, 33.7813, 6.55469, 41.625, 0.497559, 0.323242, 0.597656, 0.524902, 0.524414, 2.11719, 0.833496, Triangle
0.00165844, -0.121338, 0.993652, 1.02051, 0.0191956, 0.0230103, 0.0544128, 0.516113, 0.0241699, 0.0135651, 0.0195313, 0.0175781, 0.0116959, 0.24292, 0.0822144, 0.0749512, 1.95898, 2.29297, 81.625, 85.8125, 0.977539, 19.7344, 6.90234, 27.6563, 0.512695, 0.421143, 0.549316, 0.467773, 0.405029, 1.87793, 1.00586, Triangle
-0.0639038, -0.115845, 0.973633, 1.00488, 0.0305481, 0.182129, 0.0401001, 0.634277, 0.0266571, 0.0109787, 0.0336914, 0.0273438, 0.011879, 0.37085, 0.0692139, 0.0861816, 2.49219, 1.97754, 79.5625, 84.0625, 1.03809, 32.75, 5.73828, 39.5938, 0.506836, 0.448975, 0.623047, 0.516602, 0.402588, 1.99805, 0.976563, Triangle
-0.0435791, -0.0620728, 0.946289, 0.976074, 0.0288391, -0.0561829, 0.00219345, 0.539551, 0.0388184, 0.00517273, 0.0307617, 0.0219727, 0.0111694, 0.304932, 0.0654297, 0.0949707, 3.29883, 0.731445, 75.0625, 79, 0.972656, 24.9688, 5.30469, 31.2813, 0.577637, 0.264404, 0.571777, 0.458008, 0.446533, 2.02539, 0.921387, Triangle
-0.0524292, -0.131592, 1.00586, 1.03516, -0.00615311, -0.112488, -0.00329208, 0.561035, 0.0220947, 0.00996399, 0.0244141, 0.0185547, 0.0123444, 0.290771, 0.0761719, 0.0769043, 2.01367, 2.21094, 84, 88.3125, 1.00391, 24.5938, 6.17578, 31.75, 0.49707, 0.354004, 0.523438, 0.435059, 0.475342, 1.7998, 0.862305, Triangle
-0.029953, -0.1427, 0.982422, 1.02051, 0.0133972, 0.0101929, 0.0628052, 0.54248, 0.0401917, 0.00942993, 0.0283203, 0.0234375, 0.00816345, 0.280518, 0.0875854, 0.0871582, 3.33008, 2.41602, 80.5625, 86.3125, 0.67627, 22.7344, 7.42188, 30.9063, 0.608887, 0.35498, 0.617188, 0.504395, 0.400635, 1.9375, 0.942871, Triangle
-0.0118713, -0.112549, 0.99707, 1.02832, 0.0230408, 0.0552368, 0.0309906, 0.583008, 0.0359802, 0.00909424, 0.0292969, 0.0253906, 0.0186615, 0.347412, 0.0588989, 0.0893555, 2.92969, 1.76367, 82.9375, 87.8125, 1.55566, 28.3906, 4.85156, 34.7813, 0.606445, 0.365479, 0.588379, 0.503418, 0.50293, 2.10352, 0.874512, Triangle
-0.0372925, -0.111328, 0.916016, 0.95166, 0.0758057, 0.0639648, 0.00811768, 0.642578, 0.0419312, 0.00826263, 0.0341797, 0.03125, 0.0109177, 0.382568, 0.102173, 0.0925293, 3.51172, 1.6748, 70.75, 75.9375, 1.35059, 31.3438, 8.28906, 40.9688, 0.610352, 0.33374, 0.597168, 0.547852, 0.44458, 2.20313, 1.11035, Triangle
-0.0137711, -0.0928345, 1.00391, 1.0293, -0.0164642, -0.111816, -0.0260773, 0.573242, 0.0276947, 0.00897217, 0.0273438, 0.0234375, 0.00896454, 0.318848, 0.0709229, 0.0834961, 2.25977, 1.42578, 83.875, 87.75, 0.749023, 26.8594, 5.80469, 33.4063, 0.55127, 0.3396, 0.554199, 0.491211, 0.406982, 1.93262, 0.910645, Triangle
0.0303802, -0.145508, 0.990234, 1.01953, -0.00897217, -0.0199432, 0.0849609, 0.483398, 0.0235596, 0.00698853, 0.019043, 0.0175781, 0.012413, 0.228027, 0.0570068, 0.0715332, 1.9834, 2.2832, 81, 85.625, 1.0127, 18.5156, 5.20313, 24.7344, 0.498291, 0.302246, 0.58252, 0.524902, 0.456787, 1.80762, 0.793457, Triangle
0.0127716, -0.143921, 1.00586, 1.03418, -0.00068903, 0.0787964, 0.0492249, 0.526855, 0.026001, 0.00721741, 0.0292969, 0.0244141, 0.0135422, 0.30127, 0.0382996, 0.0847168, 2.12109, 2.26367, 84.375, 88.6875, 1.09766, 24.9219, 3.29883, 29.375, 0.521484, 0.3125, 0.556641, 0.498535, 0.428467, 1.94922, 0.697754, Triangle
-0.0378113, -0.149902, 0.938477, 0.972168, 0.0354004, 0.0599976, 0.0350037, 0.51416, 0.02948, 0.00631714, 0.0244141, 0.0200195, 0.0188751, 0.2771, 0.041687, 0.0791016, 2.50586, 2.33398, 73.375, 78.25, 1.63086, 22.7656, 3.47852, 27.8438, 0.533691, 0.283691, 0.540039, 0.453613, 0.466797, 1.85254, 0.697754, Triangle
-0.0429077, -0.134399, 0.980957, 1.0127, 0.0031662, -0.161377, -0.0595703, 0.625488, 0.0293579, 0.0119629, 0.0283203, 0.0263672, 0.022583, 0.363525, 0.0690308, 0.0939941, 2.5293, 2.43359, 80.3125, 85.25, 1.83203, 31.5781, 5.88281, 39.3438, 0.527344, 0.378662, 0.575195, 0.486816, 0.543457, 2.03906, 0.814941, Triangle
0.0183868, -0.144531, 0.985352, 1.02051, -0.0196533, -0.0150375, 0.06604, 0.496094, 0.0335388, 0.0118561, 0.0214844, 0.0195313, 0.0183868, 0.263916, 0.0402832, 0.0825195, 2.74609, 2.6543, 80.4375, 86, 1.52148, 21.4063, 3.61914, 26.6406, 0.584961, 0.359375, 0.524902, 0.457031, 0.448975, 2.0293, 0.682617, Triangle
