@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Z numeric
@attribute F9_VAR_on_GY_Y numeric
@attribute F10_VAR_on_GY_Z numeric
@attribute F11_ENERGY_on_ACC_X numeric
@attribute F12_ENERGY_on_ACC_Y numeric
@attribute F13_ENERGY_on_ACC_Z numeric
@attribute F14_ENERGY_on_GY_X numeric
@attribute F15_ENERGY_on_GY_Y numeric
@attribute F16_ENERGY_on_GY_Z numeric
@attribute F17_PeakToPeak_on_ACC_X numeric
@attribute F18_ZeroCross_on_ACC_X numeric
@attribute F19_ZeroCross_on_ACC_Y numeric
@attribute F20_ZeroCross_on_ACC_Z numeric
@attribute F21_ZeroCross_on_GY_X numeric
@attribute F22_ZeroCross_on_GY_Y numeric
@attribute F23_ZeroCross_on_GY_Z numeric
@attribute F24_PeaKDet_on_ACC_X numeric
@attribute F25_PeaKDet_on_ACC_Y numeric
@attribute F26_PeaKDet_on_ACC_Z numeric
@attribute F27_PeaKDet_on_GY_X numeric
@attribute F28_PeaKDet_on_GY_Z numeric
@attribute F29_MIN_on_ACC_X numeric
@attribute F30_MIN_on_ACC_Z numeric
@attribute F31_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0311127, -0.09021, 1.01758, 0.0120163, 0.105469, 0.067688, 0.0411377, 0.0683594, 0.647461, 0.166992, 3.41406, 3.66992, 89.4375, 5.4375, 53.375, 13.9141, 0.866699, 42, 26, 20, 50, 34, 36, 48, 43, 41, 39, 34, -0.516602, 0.349609, 1.13867, Triangle
-0.0531006, -0.0765381, 0.929688, 0.0358276, 0.101074, 0.0338135, 0.067627, 0.0610352, 0.647461, 0.127197, 5.70703, 1.70215, 75, 6.71875, 53.3125, 10.3984, 0.966309, 10, 38, 18, 50, 22, 32, 48, 47, 43, 41, 45, -0.636719, 0.464355, 0.889648, Triangle
-0.0809326, -0.101685, 0.972168, 0.0270844, -0.169678, -0.0228729, 0.0401611, 0.0556641, 0.570801, 0.156616, 3.78711, 2.86133, 81.125, 9.99219, 48.5938, 12.7344, 0.837402, 26, 30, 14, 32, 36, 38, 59, 43, 45, 37, 40, -0.550293, 0.482422, 0.995117, Triangle
-0.0320129, -0.167847, 0.988281, -0.00830841, -0.0157166, 0.0244751, 0.0576477, 0.0761719, 0.572266, 0.222168, 4.75781, 4.51563, 85.3125, 5.92578, 46.375, 18.0625, 0.989746, 20, 30, 20, 38, 36, 38, 54, 45, 32, 42, 33, -0.562988, 0.426514, 0.912598, Triangle
-0.0164948, -0.0986328, 1.00586, 0.0190277, -0.0505981, 0.0441589, 0.0475769, 0.0605469, 0.527832, 0.156494, 3.87891, 2.78125, 86.9375, 10.6016, 42.9688, 12.8438, 0.872559, 12, 40, 36, 40, 28, 30, 49, 46, 39, 36, 37, -0.607422, 0.461914, 1.03906, Triangle
0.00108433, -0.13147, 0.936035, 0.0421753, 0.255127, 0.0584106, 0.0736694, 0.0776367, 0.821777, 0.218506, 5.97266, 2.86914, 77.3125, 9.3125, 71.875, 17.9844, 1.0957, 22, 18, 22, 28, 16, 36, 51, 37, 46, 36, 40, -0.55127, 0.405762, 1.22168, Triangle
-0.0456238, -0.0644531, 0.973633, 0.0252533, -0.185791, -0.0463257, 0.0520325, 0.074707, 0.687988, 0.155151, 4.38672, 2.27148, 82.875, 11.4688, 58.5625, 12.75, 0.934082, 26, 22, 26, 34, 20, 28, 49, 54, 46, 42, 45, -0.495605, 0.452637, 0.779785, Triangle
0.0257568, -0.160034, 0.993652, 0.00841522, 0.00471115, 0.043335, 0.044342, 0.0585938, 0.496826, 0.130249, 3.64844, 3.86719, 84.75, 5.67188, 40.2813, 10.7031, 0.877441, 24, 22, 28, 36, 28, 26, 54, 47, 43, 39, 38, -0.539063, 0.477295, 0.813477, Triangle
0.0203552, -0.129639, 0.995605, -0.0248413, -0.0234833, 0.0678711, 0.0441895, 0.0566406, 0.494629, 0.101318, 3.61719, 2.80078, 84.9375, 8.85938, 40.125, 8.58594, 0.928711, 22, 28, 30, 28, 30, 34, 49, 51, 42, 36, 43, -0.521973, 0.416748, 0.661621, Triangle
0.00107384, -0.172241, 0.990234, 0.0209045, 0.115662, 0.0396423, 0.0413208, 0.0634766, 0.552246, 0.0930786, 3.34961, 3.64844, 84.625, 6.73047, 45.8438, 7.67188, 0.793945, 34, 18, 34, 38, 36, 42, 53, 45, 51, 43, 39, -0.499268, 0.346191, 0.793945, Triangle
-0.0873413, -0.112, 0.919922, 0.0456543, -0.0792847, -0.0226593, 0.0556641, 0.0776367, 0.634766, 0.155762, 5.12891, 3.37109, 74.875, 6.11328, 51.9688, 12.6641, 0.837891, 22, 18, 18, 40, 14, 34, 49, 44, 37, 36, 44, -0.556152, 0.437256, 0.703125, Triangle
0.00869751, -0.151367, 1.00293, -0.0424194, -0.0622559, -0.00198174, 0.0490417, 0.0576172, 0.641113, 0.110657, 3.98047, 3.96094, 86.1875, 6.67578, 52.2813, 8.96875, 0.864746, 4, 30, 12, 34, 32, 34, 48, 47, 48, 39, 44, -0.569336, 0.462158, 0.82373, Triangle
0.0678711, -0.0126266, 0.990723, -0.00519562, 0.0880737, -0.0352173, 0.0104141, 0.0102539, 0.154541, 0.158569, 1.21777, 0.585449, 80.375, 3.03711, 13.1563, 12.9531, 0.334961, 18, 8, 0, 38, 30, 18, 21, 24, 37, 28, 17, -0.0983887, 0.589355, 0.768066, Triangle
0.0244141, 0.0156174, 0.991699, 0.032074, -0.037262, -0.0751343, 0.00572968, 0.00195313, 0.101501, 0.0707397, 0.512695, 0.393066, 79.875, 2.90625, 8.34375, 6.1875, 0.298096, 10, 10, 32, 18, 22, 14, 27, 29, 37, 18, 16, -0.0942993, 0.791992, 0.378418, Triangle
0.0454102, 0.0343933, 0.988281, -0.00823212, 0.0292206, 0.02005, 0.0284729, 0.0429688, 0.454834, 0.214233, 2.47461, 1.57813, 82.625, 3.26563, 36.9375, 17.3906, 0.649414, 12, 22, 16, 22, 14, 8, 19, 26, 15, 24, 20, -0.393799, 0.529785, 1.06641, Triangle
0.0316772, -0.0233917, 1, -0.00389671, 0.014267, 0.104492, 0.0254059, 0.0351563, 0.376709, 0.147705, 2.14063, 1.54492, 83.9375, 3.07031, 30.5625, 12.8516, 0.575195, 8, 14, 14, 26, 14, 12, 35, 21, 25, 23, 23, -0.371094, 0.565918, 1.03613, Triangle
-0.059845, -0.0637207, 1.00098, 0.00550461, 0.176025, 0.0329285, 0.029007, 0.078125, 0.740723, 0.072876, 2.64258, 1.97266, 87.5625, 2.43945, 62.5313, 5.99609, 0.69873, 10, 18, 14, 38, 10, 14, 39, 14, 11, 20, 31, -0.543945, 0.378906, 0.535645, Triangle
-0.0692139, -0.0718994, 0.939941, 0.030777, -0.197754, -0.0278473, 0.052887, 0.0751953, 0.793457, 0.12561, 4.67578, 1.87305, 77.6875, 6.09766, 67.5, 10.2422, 0.725098, 6, 12, 14, 18, 10, 10, 27, 19, 13, 21, 26, -0.512695, 0.407227, 0.54541, Triangle
0.00852203, -0.149292, 0.99707, 0.00613403, 0.0333862, 0.0195465, 0.035553, 0.0507813, 0.430908, 0.135254, 2.88672, 3.9707, 84.6875, 5.46484, 35.0313, 10.9922, 0.703613, 4, 10, 12, 20, 10, 10, 31, 15, 18, 22, 21, -0.456299, 0.540039, 0.631348, Triangle
-0.0356445, -0.0997314, 1.01465, 0.00745773, 0.131714, 0.0599365, 0.0353699, 0.0576172, 0.635254, 0.13501, 2.9707, 3.26172, 88.125, 3.39844, 52.9063, 11.2266, 0.736328, 14, 14, 10, 28, 20, 24, 30, 24, 15, 26, 18, -0.504395, 0.395752, 0.929199, Triangle
-0.0574036, -0.0717773, 0.925293, 0.0397949, 0.0646973, 0.0306244, 0.0613403, 0.059082, 0.54834, 0.100098, 5.23828, 1.4043, 74.1875, 4.15625, 44.8125, 8.1875, 0.776367, 8, 14, 12, 20, 18, 22, 23, 22, 15, 25, 24, -0.530273, 0.497803, 0.680176, Triangle
-0.072998, -0.107483, 0.986328, 0.0127716, -0.176147, -0.026001, 0.0327148, 0.046875, 0.512695, 0.127441, 3.08594, 2.66016, 82.625, 7.12109, 44.0938, 10.3906, 0.760254, 10, 10, 10, 18, 20, 4, 32, 23, 18, 18, 26, -0.516602, 0.541016, 0.72168, Triangle
-0.0289612, -0.163696, 0.984863, 0.00315094, -0.00160503, 0.0455933, 0.0525208, 0.0625, 0.455566, 0.163696, 4.32422, 4.03906, 83.6875, 2.75977, 36.9375, 13.4375, 0.817871, 4, 14, 16, 20, 22, 14, 31, 19, 16, 18, 21, -0.534668, 0.489258, 0.825684, Triangle
-0.0119705, -0.0998535, 1.01074, 0.0245361, -0.0458679, 0.0309448, 0.0452271, 0.0595703, 0.445068, 0.114075, 3.67773, 2.41602, 87.625, 6.77734, 36.25, 9.32813, 0.838379, 8, 12, 16, 26, 14, 20, 27, 20, 21, 20, 22, -0.48291, 0.542969, 0.751953, Triangle
-0.0150833, -0.127808, 0.919922, 0.0437012, 0.244385, 0.0536804, 0.06427, 0.0708008, 0.73291, 0.167725, 5.23047, 2.61328, 74.3125, 5.5, 64.25, 13.8281, 0.916016, 6, 12, 10, 28, 10, 18, 26, 18, 16, 24, 21, -0.529785, 0.477783, 1.06445, Triangle
-0.0357666, -0.0706787, 0.986816, 0.0179596, -0.18811, -0.051178, 0.0438843, 0.0625, 0.580566, 0.12915, 3.66016, 1.95996, 84, 6.19531, 49.9063, 10.6797, 0.773438, 6, 18, 6, 22, 4, 16, 27, 23, 24, 28, 23, -0.473633, 0.52002, 0.698242, Triangle
0.0254669, -0.158081, 0.991699, -0.00919342, 0.00548172, 0.0559387, 0.036499, 0.0507813, 0.429932, 0.0936279, 3.01172, 3.37891, 83.8125, 3.96289, 34.8438, 7.84375, 0.739746, 12, 8, 12, 24, 10, 14, 38, 25, 19, 21, 23, -0.484619, 0.498535, 0.648438, Triangle
0.0199432, -0.130493, 1, -0.00809479, -0.0181122, 0.0614319, 0.0394592, 0.0507813, 0.439209, 0.0784912, 3.23047, 2.53516, 85.1875, 4.49219, 35.625, 6.66797, 0.750977, 4, 14, 20, 24, 10, 14, 35, 23, 26, 18, 21, -0.459473, 0.466064, 0.571289, Triangle
-0.0067215, -0.171265, 0.975586, 0.0288696, 0.135132, 0.046814, 0.0380554, 0.0532227, 0.521484, 0.0693359, 3.08789, 3.4082, 81.4375, 5.00781, 43.75, 5.80078, 0.729492, 6, 10, 12, 14, 16, 18, 21, 15, 15, 18, 25, -0.484619, 0.458008, 0.504395, Triangle
-0.0801392, -0.113464, 0.932129, 0.0343018, -0.126343, -0.0402832, 0.04953, 0.0688477, 0.597168, 0.111206, 4.53516, 3.0918, 76, 3.56641, 49.7188, 9.14844, 0.767578, 6, 8, 10, 14, 14, 18, 23, 20, 9, 22, 23, -0.532715, 0.499756, 0.618164, Triangle
0.0105362, -0.155762, 1, -0.0361023, -0.0381775, 0.0166626, 0.0448303, 0.0507813, 0.497314, 0.0792236, 3.64258, 3.8457, 85.1875, 3.875, 40.4375, 6.44531, 0.763184, 4, 8, 12, 18, 24, 14, 24, 24, 18, 24, 24, -0.512207, 0.502441, 0.618652, Triangle
0.0610657, -0.0125198, 0.989258, -0.00152969, 0.0887451, -0.0288391, 0.00730515, 0.012207, 0.0629883, 0.106689, 0.894531, 0.453613, 80.3125, 1.14941, 5.74609, 8.71875, 0.291016, 14, 4, 0, 14, 30, 14, 19, 24, 35, 26, 12, -0.0708618, 0.746582, 0.569336, Triangle
0.0289459, 0.0179596, 0.990234, 0.026886, -0.029007, -0.0768433, 0.00469971, 0.00244141, 0.0566406, 0.0471802, 0.448975, 0.351563, 79.6875, 2.19336, 4.66016, 4.30078, 0.241821, 6, 6, 22, 10, 20, 10, 30, 20, 43, 20, 12, -0.0801392, 0.894043, 0.319824, Triangle
0.0455322, 0.0289459, 0.990234, -0.00577545, 0.0352173, 0.0352478, 0.0249329, 0.0322266, 0.377441, 0.199097, 2.18945, 1.22559, 82.125, 1.6416, 30.6875, 16.2344, 0.578125, 4, 10, 14, 16, 14, 8, 15, 16, 12, 18, 21, -0.349609, 0.595703, 1.01953, Triangle
0.0292816, -0.0157776, 1.00195, -0.00312042, 0.00341606, 0.0965576, 0.022583, 0.0322266, 0.310547, 0.124207, 1.90039, 1.21582, 84, 1.73047, 25.1719, 10.8203, 0.518555, 4, 14, 8, 14, 14, 8, 26, 15, 18, 29, 19, -0.345947, 0.606934, 0.819824, Triangle
-0.0726929, -0.069519, 0.986328, 0.0101242, 0.181519, 0.0263367, 0.0277405, 0.0703125, 0.625488, 0.0605469, 2.67773, 1.60254, 84.5625, 1.13379, 53.3438, 4.96484, 0.586914, 6, 10, 14, 18, 10, 6, 23, 13, 9, 26, 25, -0.455811, 0.488281, 0.446045, Triangle
-0.053833, -0.0753174, 0.958984, 0.016037, -0.200439, -0.0379333, 0.0435181, 0.0615234, 0.659668, 0.110352, 3.76367, 1.64063, 79.5, 3.46875, 56.7188, 9.0625, 0.620605, 6, 12, 14, 14, 10, 4, 16, 9, 14, 15, 22, -0.465088, 0.532715, 0.505859, Triangle
0.00528717, -0.137573, 0.991699, 0.0139236, 0.037384, 0.0423584, 0.0316772, 0.0341797, 0.375244, 0.117188, 2.57031, 3.49414, 82.5, 2.94141, 30.5313, 9.64063, 0.611328, 4, 10, 12, 16, 8, 6, 20, 15, 10, 18, 17, -0.425537, 0.572266, 0.599609, Triangle
-0.0421753, -0.109192, 1.00098, 0.0129013, 0.159546, 0.04776, 0.0319519, 0.0546875, 0.577637, 0.106934, 2.73242, 2.72461, 85.625, 2.08789, 48.875, 8.85156, 0.638672, 10, 10, 10, 10, 16, 8, 18, 14, 10, 21, 14, -0.462402, 0.506836, 0.794434, Triangle
-0.0569458, -0.065918, 0.929199, 0.0444031, 0.0161133, 0.0270081, 0.0558472, 0.0498047, 0.447266, 0.0855103, 4.78906, 1.13867, 74, 2.53516, 36.2813, 6.99219, 0.69873, 4, 10, 12, 12, 10, 14, 23, 10, 11, 21, 22, -0.496826, 0.532715, 0.619629, Triangle
-0.0645752, -0.115845, 0.999512, -0.00408554, -0.164673, -0.0290375, 0.0288544, 0.0449219, 0.453369, 0.112793, 2.67773, 2.4668, 84.625, 4.16406, 38.9375, 9.21094, 0.637695, 6, 10, 6, 18, 12, 4, 10, 9, 7, 15, 19, -0.44873, 0.579102, 0.554688, Triangle
-0.0278778, -0.157227, 0.978516, 0.00846863, 0.00918579, 0.0623169, 0.0493164, 0.0483398, 0.392822, 0.129883, 4.05859, 3.54297, 81.5625, 1.37207, 31.8438, 10.8438, 0.729492, 4, 10, 12, 20, 22, 10, 19, 15, 10, 22, 17, -0.503418, 0.561523, 0.683594, Triangle
-0.00855255, -0.104004, 1.0127, 0.0242004, -0.0155029, 0.0244751, 0.043457, 0.0478516, 0.411133, 0.0881348, 3.52734, 2.14648, 87, 3.67773, 33.3438, 7.19531, 0.754395, 4, 8, 8, 24, 12, 10, 18, 19, 12, 20, 19, -0.474609, 0.550781, 0.665527, Triangle
-0.0288696, -0.121155, 0.908203, 0.0600586, 0.189575, 0.0414734, 0.0568237, 0.0620117, 0.62793, 0.140869, 4.67188, 2.32422, 71.875, 3.08594, 53.8125, 11.5547, 0.741211, 6, 10, 10, 18, 6, 6, 15, 11, 13, 18, 19, -0.471436, 0.50293, 0.796875, Triangle
-0.0264282, -0.0795898, 0.998535, 0.00234413, -0.166382, -0.0466614, 0.0381165, 0.0498047, 0.499756, 0.107788, 3.14648, 1.74414, 84.875, 3.37695, 42.75, 8.91406, 0.693848, 6, 10, 6, 22, 8, 8, 19, 15, 9, 20, 13, -0.441406, 0.55127, 0.610352, Triangle
0.0275574, -0.155884, 0.991699, -0.0126114, -0.00498581, 0.0704346, 0.0323792, 0.0351563, 0.365723, 0.0806274, 2.6875, 3.05859, 82.5625, 2.07422, 29.6406, 6.9375, 0.666016, 8, 8, 12, 16, 10, 10, 26, 17, 10, 26, 14, -0.456299, 0.524414, 0.544922, Triangle
0.0190735, -0.132935, 1.00684, -0.00539017, 0.00663376, 0.0545654, 0.0355835, 0.0429688, 0.389404, 0.0609131, 2.91406, 2.4043, 85.6875, 2.38086, 31.5625, 5.17969, 0.631348, 4, 10, 8, 16, 10, 12, 23, 11, 18, 12, 16, -0.42749, 0.554688, 0.432617, Triangle
-0.0201263, -0.165161, 0.95459, 0.0362244, 0.130249, 0.0473328, 0.0367126, 0.0449219, 0.466309, 0.0591125, 3.00781, 3.05859, 77.5, 3.33594, 39.1563, 4.97266, 0.668457, 6, 10, 12, 14, 4, 12, 15, 7, 10, 15, 14, -0.453369, 0.509766, 0.417236, Triangle
-0.0663452, -0.117676, 0.952148, 0.0217285, -0.160645, -0.055481, 0.0432434, 0.0585938, 0.53418, 0.0926514, 3.86133, 2.79883, 78.25, 2.65625, 45.4063, 7.75781, 0.67041, 6, 10, 10, 10, 10, 6, 17, 13, 11, 23, 20, -0.487793, 0.553223, 0.425293, Triangle
0.01371, -0.157593, 0.992188, -0.0298767, -0.0223846, 0.0398865, 0.0418701, 0.0400391, 0.397705, 0.0646362, 3.4082, 3.67578, 83, 2.45508, 32.2813, 5.36719, 0.716797, 4, 8, 2, 8, 12, 14, 18, 11, 12, 23, 14, -0.460693, 0.532715, 0.521973, Triangle
0.0505981, -0.0109482, 0.989258, -0.00101471, 0.0644531, -0.0445862, 0.00329208, 0.00244141, 0.0402222, 0.0459595, 0.474365, 0.292236, 79.5, 0.489502, 3.5957, 3.88672, 0.221436, 8, 4, 0, 22, 14, 10, 15, 19, 31, 24, 13, -0.0261993, 0.86377, 0.389404, Triangle
0.0326843, 0.0238037, 0.990234, 0.0262909, -0.0018568, -0.0655518, 0.00320435, 0.00341797, 0.0170898, 0.0203857, 0.346436, 0.311035, 79.75, 1.16211, 1.38477, 2, 0.184326, 6, 2, 8, 8, 12, 8, 19, 20, 34, 13, 18, -0.0621948, 0.909668, 0.125122, Triangle
0.0477905, 0.0258484, 0.989258, -0.00669861, 0.0341187, 0.0765381, 0.0174866, 0.0185547, 0.222778, 0.164063, 1.60352, 0.782715, 80.8125, 0.588867, 18.1563, 13.7734, 0.443604, 4, 10, 6, 12, 8, 4, 14, 19, 19, 25, 12, -0.265381, 0.648926, 0.871582, Triangle
0.0261841, -0.0164642, 1.01465, -0.00341225, -0.000646114, 0.0679932, 0.01651, 0.0214844, 0.189697, 0.0790405, 1.39355, 0.661133, 85.1875, 0.79834, 15.375, 6.78125, 0.411377, 4, 10, 4, 12, 12, 8, 18, 11, 6, 23, 15, -0.259277, 0.686035, 0.634766, Triangle
-0.0949097, -0.0691528, 0.95752, 0.0243073, 0.15686, 0.0139999, 0.02211, 0.0415039, 0.368164, 0.045166, 2.52148, 1.02832, 77.6875, 0.796875, 31.8438, 3.67578, 0.465332, 6, 14, 10, 14, 10, 6, 16, 9, 6, 20, 18, -0.361084, 0.582031, 0.364014, Triangle
-0.0298309, -0.0894165, 0.979004, -0.00419998, -0.164307, -0.0340576, 0.0253296, 0.0307617, 0.389648, 0.0797119, 2.125, 1.3584, 80.1875, 1.24219, 33.7813, 6.55469, 0.497559, 6, 10, 6, 14, 4, 4, 16, 7, 9, 17, 17, -0.360596, 0.582031, 0.374756, Triangle
0.00165844, -0.121338, 0.993652, 0.0191956, 0.0230103, 0.0544128, 0.0241699, 0.0195313, 0.24292, 0.0822144, 1.95898, 2.29297, 81.625, 0.977539, 19.7344, 6.90234, 0.512695, 4, 10, 4, 16, 4, 6, 14, 6, 5, 20, 11, -0.341064, 0.630371, 0.510254, Triangle
-0.0639038, -0.115845, 0.973633, 0.0305481, 0.182129, 0.0401001, 0.0266571, 0.0336914, 0.37085, 0.0692139, 2.49219, 1.97754, 79.5625, 1.03809, 32.75, 5.73828, 0.506836, 6, 12, 10, 10, 8, 8, 14, 5, 7, 19, 14, -0.382813, 0.573242, 0.51123, Triangle
-0.0435791, -0.0620728, 0.946289, 0.0288391, -0.0561829, 0.00219345, 0.0388184, 0.0307617, 0.304932, 0.0654297, 3.29883, 0.731445, 75.0625, 0.972656, 24.9688, 5.30469, 0.577637, 4, 8, 4, 10, 6, 14, 23, 11, 11, 21, 16, -0.417969, 0.596191, 0.435791, Triangle
-0.0524292, -0.131592, 1.00586, -0.00615311, -0.112488, -0.00329208, 0.0220947, 0.0244141, 0.290771, 0.0761719, 2.01367, 2.21094, 84, 1.00391, 24.5938, 6.17578, 0.49707, 6, 10, 4, 12, 4, 6, 8, 6, 7, 21, 15, -0.362061, 0.650391, 0.433838, Triangle
-0.029953, -0.1427, 0.982422, 0.0133972, 0.0101929, 0.0628052, 0.0401917, 0.0283203, 0.280518, 0.0875854, 3.33008, 2.41602, 80.5625, 0.67627, 22.7344, 7.42188, 0.608887, 4, 10, 10, 18, 10, 4, 13, 5, 7, 30, 15, -0.430908, 0.600586, 0.398193, Triangle
-0.0118713, -0.112549, 0.99707, 0.0230408, 0.0552368, 0.0309906, 0.0359802, 0.0292969, 0.347412, 0.0588989, 2.92969, 1.76367, 82.9375, 1.55566, 28.3906, 4.85156, 0.606445, 4, 10, 6, 12, 8, 12, 12, 12, 7, 22, 11, -0.378662, 0.61084, 0.451416, Triangle
-0.0372925, -0.111328, 0.916016, 0.0758057, 0.0639648, 0.00811768, 0.0419312, 0.0341797, 0.382568, 0.102173, 3.51172, 1.6748, 70.75, 1.35059, 31.3438, 8.28906, 0.610352, 6, 10, 8, 12, 6, 6, 11, 9, 9, 27, 17, -0.366211, 0.584473, 0.518066, Triangle
-0.0137711, -0.0928345, 1.00391, -0.0164642, -0.111816, -0.0260773, 0.0276947, 0.0273438, 0.318848, 0.0709229, 2.25977, 1.42578, 83.875, 0.749023, 26.8594, 5.80469, 0.55127, 6, 10, 4, 6, 4, 4, 13, 10, 9, 29, 9, -0.359619, 0.638184, 0.468262, Triangle
0.0303802, -0.145508, 0.990234, -0.00897217, -0.0199432, 0.0849609, 0.0235596, 0.019043, 0.228027, 0.0570068, 1.9834, 2.2832, 81, 1.0127, 18.5156, 5.20313, 0.498291, 4, 10, 6, 16, 10, 6, 24, 14, 9, 18, 15, -0.313477, 0.612793, 0.394043, Triangle
0.0127716, -0.143921, 1.00586, -0.00068903, 0.0787964, 0.0492249, 0.026001, 0.0292969, 0.30127, 0.0382996, 2.12109, 2.26367, 84.375, 1.09766, 24.9219, 3.29883, 0.521484, 6, 10, 4, 6, 10, 8, 22, 8, 9, 18, 15, -0.35376, 0.646484, 0.313232, Triangle
-0.0378113, -0.149902, 0.938477, 0.0354004, 0.0599976, 0.0350037, 0.02948, 0.0244141, 0.2771, 0.041687, 2.50586, 2.33398, 73.375, 1.63086, 22.7656, 3.47852, 0.533691, 4, 10, 8, 4, 6, 6, 8, 11, 4, 15, 15, -0.357178, 0.611328, 0.303223, Triangle
-0.0429077, -0.134399, 0.980957, 0.0031662, -0.161377, -0.0595703, 0.0293579, 0.0283203, 0.363525, 0.0690308, 2.5293, 2.43359, 80.3125, 1.83203, 31.5781, 5.88281, 0.527344, 6, 10, 6, 6, 8, 4, 7, 11, 7, 23, 11, -0.375977, 0.620117, 0.335205, Triangle
0.0183868, -0.144531, 0.985352, -0.0196533, -0.0150375, 0.06604, 0.0335388, 0.0214844, 0.263916, 0.0402832, 2.74609, 2.6543, 80.4375, 1.52148, 21.4063, 3.61914, 0.584961, 4, 10, 8, 4, 10, 6, 22, 9, 6, 24, 17, -0.384033, 0.654785, 0.374023, Triangle
